,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,22,3787100,381,196,185
1,21,22,3787200,655,309,346
2,21,22,3787300,461,243,218
3,21,22,3787400,0,0,0
4,21,22,3787500,504,268,236
5,21,22,3787600,490,228,262
6,21,22,3787700,131,66,65
7,21,22,3787800,391,189,202
8,21,22,3787900,113,54,59
9,21,22,3788000,1443,725,718
10,21,22,3788100,0,0,0
11,21,22,3788200,271,141,130
12,21,22,3788300,671,324,347
13,21,22,3788400,339,173,166
14,21,22,3788500,252,128,124
15,21,22,3788600,426,209,217
16,21,22,3788700,126,60,66
17,21,22,3788800,323,151,172
18,21,22,3788900,150,75,75
19,21,22,3789000,0,0,0
20,21,22,3789100,102,57,45
21,21,22,3789200,269,147,122
22,21,22,3789300,15,9,6
23,21,22,3789400,278,135,143
24,21,22,3789500,76,42,34
25,21,22,3789600,93,46,47
26,21,22,3789700,297,152,145
27,21,22,3789800,269,129,140
28,21,22,3789900,166,87,79
29,21,22,3790000,202,92,110
30,21,22,3790100,161,74,87
31,21,22,3790200,128,64,64
32,21,22,3790300,575,282,293
33,21,22,3790400,550,282,268
34,21,22,3790500,248,120,128
35,21,22,3790600,486,245,241
36,21,22,3790700,734,371,363
37,21,22,3790800,366,177,189
38,21,22,3790900,194,100,94
39,21,22,3791000,326,164,162
40,21,22,3791100,1329,678,651
41,21,22,3791200,582,288,294
42,21,22,3791300,242,125,117
43,21,22,3791400,197,106,91
44,21,22,3791500,213,115,98
45,21,22,3791600,725,359,366
46,21,22,3791700,417,199,218
47,21,22,3791800,139,72,67
48,21,22,3791900,88,44,44
49,21,22,3792000,118,57,61
50,21,22,3792100,119,63,56
51,21,22,3792200,85,42,43
52,21,22,3792300,515,262,253
53,21,22,3792400,90,49,41
54,21,22,3792500,216,107,109
55,21,22,3792600,479,250,229
56,21,22,3792700,67,33,34
57,21,22,3792800,102,53,49
58,21,22,3792900,523,254,269
59,21,22,3793000,57,25,32
60,21,22,3793100,121,63,58
61,21,22,3793200,380,181,199
62,21,22,3793300,37,17,20
63,21,22,3793400,0,0,0
64,21,22,3793500,161,81,80
65,21,22,3793600,34,21,13
66,21,22,3793700,99,53,46
67,21,22,3793800,28,11,17
68,21,22,3793900,20,9,11
69,21,22,3794000,46,25,21
70,21,22,3794100,229,100,129
71,21,22,3794200,31,18,13
72,21,22,3794300,329,168,161
73,21,22,3794400,166,82,84
74,21,22,3794500,154,73,81
75,21,22,3794600,60,31,29
76,21,22,3794700,157,73,84
77,21,22,3794800,118,61,57
78,21,22,3794900,428,209,219
79,21,22,3795000,77,35,42
80,21,22,3795100,282,141,141
81,21,22,3795200,207,96,111
82,21,22,3795300,20,9,11
83,21,22,3795400,1391,707,684
84,21,22,3795500,1310,667,643
85,21,22,3795600,203,107,96
86,21,22,3795700,1207,620,587
87,21,22,3795800,219,122,97
88,21,22,3795900,505,249,256
89,21,22,3796000,1160,599,561
90,21,22,3796100,314,155,159
91,21,22,3796200,0,0,0
92,21,22,3796300,0,0,0
93,21,22,3796400,24,14,10
94,21,22,3796500,68,36,32
95,21,22,3796600,59,34,25
96,21,22,3796700,120,57,63
97,21,22,3796800,41,14,27
98,21,22,3796900,90,42,48
99,21,22,3797000,103,53,50
100,21,22,3797100,18,9,9
101,21,22,3797200,59,27,32
102,21,22,3797300,56,28,28
103,21,22,3797400,38,20,18
